1519649520,1232875,46.396396396396398,1233020.7776442955,1232518.5080699904,502.26957430504262,1232625
1519649580,1232625,48.584905660377359,1233023.3169417609,1232511.6830582391,511.63388352189213,1232570
1519649640,1232570,43.127962085308056,1233033.0668791737,1232481.2188351122,551.84804406156763,1232730
1519649640,1232570,53.246753246753258,1233032.7349405182,1232492.2650594818,540.46988103631884,1232730
1519649760,1232575,50.617283950617292,1233030.4458897365,1232496.6969674062,533.74892233032733,1232630
1519649760,1232575,48.717948717948723,1233032.3366901537,1232490.5204527036,541.81623745011166,1232630
1519649880,1232485,45.059288537549406,1233051.671934101,1232453.328065899,598.34386820206419,1232330
1519649940,1232330,25.000000000000014,1233163.1579954235,1232168.9848617192,994.17313370434567,1232085
1519650000,1232085,25.000000000000014,1233163.1579954235,1232168.9848617192,994.17313370434567,1232300
1519650060,1232300,35.276073619631902,1233160.2465729311,1232103.3248556403,1056.9217172907665,1232260
1519650120,1232260,29.581993569131825,1233126.4489210648,1232046.4082217924,1080.0406992724165,1232330
1519650180,1232330,31.987577639751549,1233066.7721282761,1232023.2278717239,1043.5442565521225,1232405
1519650240,1232405,34.431137724550894,1232985.2493261844,1232030.4649595297,954.78436665469781,1232460
1519650300,1232460,36.842105263157897,1232893.3239146709,1232058.1046567578,835.21925791306421,1232365
1519650360,1232365,35.593220338983045,1232790.5659474286,1232088.0054811428,702.56046628579497,1232080
1519650360,1232365,34.903047091412745,1232782.4256885729,1232018.2885971412,764.13709143176675,1232080
1519650480,1232080,36.0,1232769.6126653566,1231961.1016203575,808.51104499911889,1232230
1519650540,1232230,35.632183908045974,1232679.8617839615,1231979.4239303244,700.43785363715142,1232070
1519650540,1232230,35.530085959885383,1232638.923613837,1231948.2192433057,690.70437053125352,1232070
1519650660,1232020,32.47126436781609,1232565.1068194942,1231934.8931805058,630.21363898832351,1232025
1519650720,1232025,35.625,1232522.4727993766,1231911.8129149093,610.65988446725532,1231830
1519650780,1231830,34.756097560975604,1232541.8861560749,1231820.9709867823,720.91516929259524,1231840
1519650840,1231840,41.281138790035591,1232565.9461479941,1231761.9109948631,804.0351531310007,1231980
1519650900,1231980,37.969924812030072,1232546.1389171816,1231736.0039399611,810.13497722055763,1232075
1519650900,1231980,43.321299638989167,1232528.2552963467,1231727.4589893674,800.79630697937682,1232075
1519651020,1232135,42.909090909090914,1232497.2376166857,1231730.6195261716,766.61809051409364,1232210
1519651080,1232210,44.326241134751776,1232396.3532836728,1231780.7895734699,615.56371020292863,1232300
1519651140,1232300,44.326241134751776,1232396.3532836728,1231780.7895734699,615.56371020292863,1232280
1519651200,1232280,46.81647940074906,1232369.4400902346,1231795.5599097654,573.88018046924844,1232445
1519651200,1232280,65.02057613168725,1232454.7467636804,1231762.3960934624,692.35067021800205,1232445
1519651320,1232645,65.116279069767444,1232690.6190776194,1231662.952350952,1027.666726667434,1232620
1519651380,1232620,65.116279069767444,1232690.6190776194,1231662.952350952,1027.666726667434,1232575
1519651440,1232575,71.489361702127667,1232763.9499632635,1231661.7643224506,1102.1856408128515,1232605
1519651500,1232605,75.324675324675326,1232830.8835158122,1231678.4021984737,1152.4813173385337,1232605
1519651560,1232605,75.217391304347814,1232884.4613904615,1231707.6814666812,1176.7799237803556,1232350
1519651620,1232350,66.023166023166027,1232807.3398029979,1231918.3744827162,888.9653202816844,1232255
1519651680,1232255,66.023166023166027,1232807.3398029979,1231918.3744827162,888.9653202816844,1232305
1519651740,1232305,63.485477178423238,1232774.8798364315,1231997.2630207113,777.61681572021917,1232250
1519651800,1232250,57.510729613733908,1232754.1301129295,1232043.0127442132,711.11736871628091,1232010
1519651800,1232250,45.353159851301115,1232778.4371330938,1232000.8485811921,777.58855190174654,1232010
1519651920,1232095,45.756457564575648,1232790.8827779687,1231971.9743648886,818.90841308003291,1232115
1519651980,1232115,42.80155642023346,1232800.3041471462,1231936.1244242825,864.17972286371514,1232200
1519652040,1232200,47.037037037037038,1232801.6731741847,1231923.3268258153,878.34634836949408,1232000
1519652100,1232000,33.935018050541515,1232807.0118194674,1231854.4167519612,952.59506750619039,1231955
1519652160,1231955,21.951219512195124,1232760.4247745841,1231802.4323682731,957.99240631097928,1231905
1519652160,1231955,21.513944223107572,1232706.3090519614,1231754.4052337527,951.90381820872426,1231905
1519652280,1231845,21.259842519685037,1232651.4617757373,1231704.9667956913,946.49498004605994,1231830
1519652340,1231830,19.123505976095615,1232561.0652824738,1231684.6490032403,876.41627923352644,1232120
1519652340,1231830,34.304207119741108,1232427.8205541826,1231748.608017246,679.21253693662584,1232120
1519652460,1232080,39.849624060150369,1232373.3366621782,1231764.5204806791,608.81618149904534,1232125
1519652520,1232125,44.921875,1232347.0574407268,1231772.2282735591,574.82916716765612,1232065
1519652580,1232065,40.697674418604649,1232293.1529933524,1231791.8470066476,501.30598670477048,1232120
1519652640,1232120,44.961240310077521,1232259.1689150205,1231807.2596564081,451.90925861243159,1231825
